dataset,n,delta,kappa,cp_gap,risk_gap,nc
diabetes,442,0,1.6198679728446859,-19.444340693257203,-900.6067164863834,110
diabetes,442,0,0.3542266637947371,-4.478786064827318,-601.5554030200242,110
diabetes,442,0,0.9798413326103098,-11.520622478036444,-794.672559553816,110
diabetes,442,0,0.15518920456363167,-2.0036321609901506,-679.9483578251143,110
diabetes,442,0,0.8486306669921257,-9.812292280943836,-935.8379991801389,110
diabetes,442,1,0.21429280128966485,2.8575544927588226,-423.37698440841723,110
diabetes,442,0,0.4192128151075167,-4.790551687221523,-937.953722756351,110
diabetes,442,0,1.3241120726208595,-15.664307361126049,-203.91312021210797,110
diabetes,442,1,2.2079573435313993,29.676024480566696,-586.845471676439,110
diabetes,442,0,0.343743228411087,-3.992742348654417,-1014.6197600637029,110
diabetes,442,1,0.16139901609595939,2.406228527900282,-179.83833315700304,110
diabetes,442,1,0.09965355801485892,1.253277334008203,-752.4394112115897,110
diabetes,442,0,0.005347190424912927,-0.0653929268747504,-981.119977910374,110
diabetes,442,1,1.0609000618554885,14.222138649079227,-285.4432178453726,110
diabetes,442,0,0.6492170073603764,-7.989714066801952,-378.5894978546403,110
diabetes,442,0,1.8841326082803933,-20.54765540618655,-933.230752214447,110
diabetes,442,0,0.7474144954740063,-8.478972620449525,-961.7623429498922,110
diabetes,442,1,0.4143162262253792,5.19742089780388,-112.36520534080455,110
diabetes,442,0,1.3244867452167477,-14.720990643940752,-542.5052505648514,110
diabetes,442,0,0.7015950561347187,-8.263929861010723,-1010.9395639283825,110
diabetes,442,0,0.12848849873428986,-1.6221015490304183,-645.2810344631334,110
diabetes,442,0,1.4184305497628167,-13.942288710480454,-753.7385137538654,110
diabetes,442,1,0.8134809489947735,9.033684446477963,-332.19325797200554,110
diabetes,442,0,0.011914050965666941,-0.16856494121620358,-747.0857817969245,110
diabetes,442,0,1.3415047935624584,-20.935210121208286,-180.18158688007816,110
diabetes,442,0,3.353597902721079,-40.909850887579665,-879.9018319189754,110
