n,delta,kappa,cp_gap,risk_gap,nc,n_group
50,0,11.221755211779453,3.971820011511997,1.9979304872544223,12,50
50,1,12.495567131582183,4.5194323478117155,-0.10092592599963912,12,50
50,0,10.62516096207693,4.285653666760457,1.7626896739995765,12,50
50,1,6.364705465211971,2.272638225203036,-0.38189277244857633,12,50
50,0,9.151697774225362,3.3379888587053057,1.1224647779420742,12,50
50,0,6.099792547729095,3.263620387576962,5.823898348476291,12,50
50,0,12.05831516682816,2.1988293644359804,1.12985363812366,12,50
50,0,8.710021553924578,2.6524025164410037,3.456159224273232,12,50
50,0,4.786660842719309,1.5792413726808334,1.0877998309496948,12,50
50,0,5.048057849830862,1.1355407859346203,2.352873211720422,12,50
50,0,9.842142446971012,4.670819368863056,3.268293511844112,12,50
50,0,8.187683618142565,1.0539242339805872,5.472945613385063,12,50
50,0,13.460809513650702,4.417845017203538,0.6331275070494693,12,50
50,0,12.000966839817696,5.614002010464514,0.9978002476161171,12,50
50,0,7.488609494781977,2.895910473004908,2.791604882630586,12,50
50,0,9.896819059086639,3.2458783447255235,2.1912147401643463,12,50
50,0,5.583709590777952,2.3186236836155354,1.2888940938565578,12,50
50,0,5.107532872434492,2.1064034296760408,1.978859336119796,12,50
50,0,4.059950779952072,1.2597069854466723,5.201342931610432,12,50
50,0,0.6274690460908172,0.2678215794614571,4.471640997368474,12,50
50,0,7.089317275542742,3.479140633168384,1.6336760311861895,12,50
50,1,1.6629131369267425,-0.5254534133899362,0.9185456445076601,12,50
50,0,5.524485554999414,2.364703106936822,4.642976582558207,12,50
50,0,4.327502841007482,1.1805729654734436,1.513736076756941,12,50
50,0,1.5892974701716405,0.593475962222934,0.5448418879848709,12,50
50,0,6.557829711809672,2.453129308164103,1.529143553909658,12,50
50,0,11.884108765229353,4.367041721222816,3.801468722326443,12,50
50,0,4.908168271339954,2.4218570668484354,3.2915892807573446,12,50
50,0,0.5377943242634646,0.19350762537227162,6.8000806352486425,12,50
50,0,9.991166314509254,4.25423444894083,3.690293065784024,12,50
50,0,2.7309652234434587,1.093675780359289,1.1937679607551672,12,50
50,0,4.009363445982679,1.594494018715749,2.7687503283071253,12,50
50,0,2.918731586374632,1.2803094041626837,0.6926692301526076,12,50
50,0,7.991182453787108,3.441303154767138,1.8819129330985649,12,50
50,0,3.7938868689969545,1.277348491742066,0.06759292180198184,12,50
50,0,4.907091102974433,1.9173418413521448,3.3650693828638603,12,50
50,0,5.234552677988592,1.47100039286344,3.4696727820628777,12,50
50,0,5.3897390666586,2.5446300603370906,4.451658069821338,12,50
50,0,1.1454982696707312,0.3768656462044646,2.5214965413221306,12,50
50,0,6.258575273807591,2.2204016319501227,2.641390177092957,12,50
50,0,6.028256566495207,3.032447467876959,4.388833767952917,12,50
50,0,7.4441337233032945,3.823016194693664,2.5504656594352473,12,50
50,0,7.402021720701005,3.9426163479823635,1.603155424693079,12,50
50,0,7.549718791125971,2.9525654213296457,0.4411181624976146,12,50
50,0,4.1227706080824,1.3307416575753939,4.044744241434872,12,50
50,0,5.921378289940961,2.0480669016469215,2.9345167063589193,12,50
50,1,0.7962127057865287,-0.24136950351585762,1.8585416143543037,12,50
50,0,3.9777034545811802,1.1831189667708388,3.1210587230120614,12,50
50,0,1.9476150532174459,0.6304238785469165,1.6025290077758336,12,50
50,0,3.7071852707759967,1.3969159240650066,2.1233292295643507,12,50
50,0,10.418404655586421,3.075153773753943,1.9269382255888614,12,50
50,0,12.018340836400593,4.593746296479395,3.9289065629733844,12,50
50,0,11.39016072846488,4.906800224324414,2.009630108744716,12,50
50,0,3.9695007191373746,1.2819200133716877,1.7891766106689786,12,50
50,0,0.10492060884876414,0.04925827223408419,2.62612531085525,12,50
50,0,3.7038301901975546,1.6080660064545675,3.48994091591352,12,50
50,0,5.690293924259901,2.308081956619539,2.51546664089432,12,50
50,0,0.8291983743277147,0.46061909362284226,4.33390527646335,12,50
50,1,8.098668132014232,2.861769352215906,-0.3058197650499388,12,50
50,0,0.21607770727944337,0.048637744680170236,2.54999164220326,12,50
50,0,2.2169036875048778,1.184392143333655,2.0808600483592206,12,50
50,0,7.951948184584058,3.2064016321499236,3.224378037892654,12,50
50,0,4.650933165439849,1.29378294143548,1.1639148807834718,12,50
50,0,6.263360372363403,2.217653370030055,2.287070504475677,12,50
50,0,4.07210559724283,2.3907458149133998,3.4779776431335043,12,50
50,0,3.3811918790555047,1.1590161087063602,3.3686154451848185,12,50
50,0,11.158658767821581,3.5623631435104857,0.0010139864291216494,12,50
50,0,7.058262670168647,3.216319351244283,7.104506648229164,12,50
50,0,5.144815588748193,1.5603578078345848,0.9079850469155493,12,50
50,0,4.1668137166370025,1.76114020235083,1.8829118720245897,12,50
50,0,7.243967597877925,2.6137939560051975,1.3749283509118384,12,50
50,0,4.9225047501418775,1.1360738698808395,3.4760989704783825,12,50
50,0,13.482912657313667,3.7708150685485897,2.5336112615778528,12,50
50,1,1.4081219155958205,-0.5854504036224828,0.3619188435185048,12,50
50,0,10.89335555989573,3.677364661320627,2.1882623785777247,12,50
50,0,11.535177959923034,4.295257882463322,4.224394452333028,12,50
50,0,9.856598824903715,4.180708273163157,2.416747916043673,12,50
50,0,7.6356227039567806,2.9886021367965996,3.8617389871476897,12,50
50,0,1.1863407804752508,0.2704764693501427,3.4786022371841456,12,50
50,0,4.899556668457751,1.9981253027353976,2.7170534516690776,12,50
50,0,9.694600349237437,3.484478437280654,0.6334450788949175,12,50
50,0,5.53822607658374,1.9425002648306107,2.8845374891974984,12,50
50,0,10.696437436210388,3.750371960271137,2.849014193304021,12,50
50,0,10.677443831310828,4.727850304669803,2.333008694163543,12,50
50,0,5.328135120243512,2.21403043901264,0.888478005965869,12,50
50,0,11.080600622983477,4.7352084293047065,0.7258739507772234,12,50
50,0,5.004071710531558,2.0616574386155566,1.860023078694569,12,50
50,0,11.826715171627495,6.344916810103494,0.6651738254951842,12,50
50,0,0.26647842570259356,0.06110073703826702,7.169647426404932,12,50
50,0,9.850079951688544,3.854808413313944,0.5006065922909582,12,50
50,0,9.814506198710676,3.0237578811954555,4.494945178137668,12,50
50,0,14.912550263257854,4.565803998424009,1.831769680787549,12,50
50,0,4.816414847877662,1.7324082465300052,1.5878223082975254,12,50
50,0,5.330911131499134,3.1649157966131223,0.9547822178633583,12,50
50,0,4.758541274611594,2.0167532304927516,1.692127530854689,12,50
50,1,0.9209186205239243,-0.2776682367181089,3.1315516885912213,12,50
50,0,2.2927801835302426,0.8217127302932004,2.086255674508126,12,50
50,0,13.462910638640208,4.013550516403351,1.5447263548749364,12,50
50,0,4.74764897438155,1.8913050855676534,4.100680107719796,12,50
50,0,10.167059107201418,3.4861052501661645,2.5517009454948534,12,50
50,0,4.454539116721248,1.6879145614469904,1.9122180349880398,12,50
50,1,4.860598935906707,1.0308061660500583,-0.17642177138452997,12,50
50,0,4.813144710057209,2.0689830061329033,3.5610720800406437,12,50
50,0,12.46714434228116,3.7216887971851103,4.083173703538323,12,50
50,0,8.287254597270838,2.791049243289581,0.49994395721069074,12,50
50,0,6.975812702743962,2.4814191602848297,4.104406968683909,12,50
50,0,4.297726033766146,2.3211831021823546,2.2230270465292605,12,50
50,1,3.9867705577836126,-1.4469116099861865,4.535344420804994,12,50
50,0,8.434699657965758,3.228659266075188,1.3180663453699573,12,50
50,0,8.237433338188275,3.153197879359965,2.002061079938281,12,50
50,0,0.9487238472945017,0.3193821091608102,2.9529384843501276,12,50
50,0,5.65165413964603,1.5880770590396662,3.2968551128677577,12,50
50,0,7.74856198858896,2.534340833893303,5.141222776050965,12,50
50,0,6.989684074533149,3.4000665958337524,2.4302479065260334,12,50
50,0,6.933250109365896,2.757249953484739,2.8633529127836717,12,50
50,0,10.934262591229896,3.9878976951131797,1.0641209727181642,12,50
50,0,5.048326644968371,2.1703481637018665,0.8934476751265262,12,50
50,0,4.517893774923906,1.7893153547470306,4.027801040045837,12,50
50,0,5.005413288020689,1.0173899999821918,2.4775536779253886,12,50
50,0,1.1316965859987147,0.33182792666857974,3.0202308942073923,12,50
50,0,7.3844054323116355,3.5087893378603354,2.662498406775697,12,50
50,0,2.483105299969477,1.3594095665005685,1.7578510718594291,12,50
50,0,4.112728224950339,1.522638546255226,1.4066421610884088,12,50
50,0,8.611745445966994,4.079117165810652,2.955440027161195,12,50
50,0,11.938578357498132,3.0245281756335616,3.5437339333588844,12,50
50,0,5.152126938890637,1.7394017729369602,4.018797838888939,12,50
50,0,4.765333833692533,1.4586044152933235,4.560038504181298,12,50
50,0,11.10611778470829,4.317254170322903,1.5636130864767064,12,50
50,0,8.819779587792436,4.312244434840748,7.647859871749736,12,50
50,1,2.095212580202959,-0.7265878344572521,2.4641143465657933,12,50
50,0,6.87052042505711,2.9762262195730944,2.511205396184952,12,50
50,0,2.840328425738812,1.208466474202258,0.14314056701774902,12,50
50,0,9.238124906531901,3.030511027543077,1.3932099763652215,12,50
50,1,1.2520082201379803,-0.3045848765144106,2.9063556138628552,12,50
50,0,2.605619073905059,0.7674899798872716,1.1584845829691224,12,50
50,0,3.194015806754297,1.2294442122691516,2.5145950069153202,12,50
50,0,8.334897280728589,3.211763503438738,2.107929295985958,12,50
50,0,4.948968091051307,1.9762476005941982,2.720442601716538,12,50
50,0,9.09450005243719,2.8042152377718077,3.491874109274555,12,50
50,0,8.52723744317154,2.7020188605129705,2.7999643939598933,12,50
50,0,5.69453118053286,1.8399291804846154,0.03215704360575389,12,50
50,0,8.27437087445485,3.164264380531992,0.5222938273997726,12,50
50,0,2.0835529094657326,0.7854955055260504,0.27467260250926273,12,50
50,0,5.081986062598974,1.571090004877191,3.399230296575756,12,50
50,0,9.636026174445547,4.174569053620289,2.9196455084453308,12,50
50,0,8.727666886807366,2.714345872841932,2.2979748493557746,12,50
50,0,9.669568124363646,3.788868696609911,0.21899835276052482,12,50
50,0,10.12120374481093,4.428316468394387,2.887589046588287,12,50
50,0,6.355045778561527,2.3192376677503677,3.636541279865656,12,50
50,0,5.7721076311082635,1.8879794534539123,3.8184490737101986,12,50
50,0,4.448739333008572,1.7586778721667131,1.501918760011908,12,50
50,0,10.134737114111692,3.9110715703984895,0.652943117441876,12,50
50,0,8.167980044915252,2.5464612966704783,1.515431042043799,12,50
50,0,4.200745934877271,1.6605921677601012,6.489823928714348,12,50
50,0,7.931943964453243,4.353831913858407,5.090666247255157,12,50
50,0,7.060426604502193,3.4013421362866785,0.7508327163985478,12,50
50,1,0.8074752582723789,0.32786685190299725,-0.2378088990104592,12,50
50,0,4.666819789722619,1.386240426814274,1.9120672545239246,12,50
50,0,9.790192123460972,2.7567972467225434,6.253642875423931,12,50
50,0,3.227588925645238,0.791249111072954,2.910136757134639,12,50
50,1,0.7931028166332046,-0.35121583075114726,1.1807118336609255,12,50
50,0,13.258495783001015,7.199218772443882,2.422143437216076,12,50
50,0,6.348393493948234,2.3458706883375005,0.6369074654157549,12,50
50,0,8.383115185646595,3.2179590973439,1.4895702824450532,12,50
50,0,11.859371941424708,5.03487584150327,0.3169955890763396,12,50
50,0,9.722280915253894,5.129252861412583,3.7732110322781636,12,50
50,0,4.2351506243951,1.309166774766509,2.289335212870041,12,50
50,0,8.11366666194059,3.263018490901311,2.0341304308461323,12,50
50,0,7.185910345407967,1.9242023644444903,2.8559974856280554,12,50
50,1,0.1710915896192388,-0.05361265272154725,3.59615060395119,12,50
50,0,7.518682074951832,2.947584729712526,1.505938894470229,12,50
50,0,8.026717723052107,3.227808709181337,1.709467120499983,12,50
50,0,2.8688371014351963,1.315518078819009,1.1956401927398277,12,50
50,0,9.551533044945325,3.1766686166088745,0.7296200375947661,12,50
50,0,1.3897196615503542,0.5047874154127077,6.766084020881024,12,50
50,0,11.333718395976634,5.102632945212779,1.8929736117023177,12,50
50,0,8.991311064820444,4.22563392108881,6.115713766925229,12,50
50,0,7.202808375698507,3.30961044512267,3.992406097320046,12,50
50,0,6.782208312034374,3.9295343103913227,4.280591971477151,12,50
50,0,5.87313031173366,2.4421585937407033,1.7239023785461858,12,50
50,0,6.331009462031762,1.7775441327470878,2.8413938227225968,12,50
50,0,6.523599134917523,2.307368757515211,2.1279746783086155,12,50
50,0,6.080368059249514,2.5793921763689776,1.7403311830425934,12,50
50,0,6.200617974780392,2.0066013329822283,7.464122166504832,12,50
50,0,4.064107860043092,1.9053207899147435,2.654035203994102,12,50
50,0,10.078809697574389,4.052816759448647,1.097643344041747,12,50
50,0,10.16359030840078,7.1905743182893955,0.6483153840110938,12,50
50,0,4.873076999745171,1.8407526619867713,0.23684773176524043,12,50
50,0,9.222616765410983,1.7645838453984064,1.8540544716324334,12,50
50,0,4.946277866121611,2.228673689117106,4.297685001295916,12,50
50,0,6.92939480280513,2.4571603246492075,0.6656990412914985,12,50
50,0,11.204899559165396,3.240435794510552,2.3351220232217496,12,50
50,0,6.025012318488009,2.1313938165460806,1.5547916148958507,12,50
50,0,6.405874821029695,2.293876846733128,5.73085178231149,12,50
50,0,3.6495269221283,1.4009370252520137,1.4398589985947963,12,50
50,0,0.6756827946428662,0.2576046618041108,1.3049056779384554,12,50
50,0,6.704726866494941,2.1902528056056956,0.6412209412535562,12,50
50,0,6.643272546354637,3.731226022193744,1.596030875392731,12,50
50,0,2.419264966925852,0.7493249960366701,2.2943708577532074,12,50
50,0,9.434930777851887,3.3838205842117377,0.8309845479356419,12,50
50,0,11.044029548671043,4.452387262965202,3.0204241240427487,12,50
50,0,10.194233394869508,4.255639697346732,1.6963857017189528,12,50
50,0,5.016680825759344,1.4654701153925205,0.643924129937495,12,50
50,0,7.882243663493404,2.6037718043951066,3.47623372842771,12,50
50,0,11.730372457998264,2.809592210322204,5.094123890963979,12,50
50,0,4.126590146149384,1.9136197106526343,4.199984393026166,12,50
50,0,8.61583958265711,2.8470475119172143,2.2316222724367134,12,50
50,0,3.272933237039713,1.2320153892346117,2.9079646124859266,12,50
50,0,4.661738409303255,1.7965141889991867,1.2130955321880752,12,50
50,0,8.264725366984438,2.2385933082830576,1.5075482339240445,12,50
50,0,6.814406467907834,3.1493719408724417,3.09225866805423,12,50
50,0,7.089086085929422,4.518918279625422,5.481455823807505,12,50
50,0,6.482008063213789,1.857495987011255,0.7388321276833121,12,50
50,0,9.661875631785783,4.003767266288681,0.3442935415049395,12,50
50,0,6.526927008637327,1.9341778474348152,2.973209456234576,12,50
50,0,4.768584845343737,1.1808132066661856,1.127197374784171,12,50
50,0,4.024080850503149,1.348453640066154,2.9949015289606695,12,50
50,0,8.09390078893834,3.595569926439345,3.3121562727854013,12,50
50,0,8.208490514050922,4.0179637338458924,0.931401354698969,12,50
50,0,7.377537383220819,2.8278098689074165,4.01702482875812,12,50
50,0,13.467623254093123,4.278101580573997,1.852694779287547,12,50
50,0,8.707140643319192,5.445249084577155,4.327846714835123,12,50
50,0,1.9619924763928698,0.47841449642317535,1.0398678134886712,12,50
50,0,4.756030736869442,2.2415286191290136,2.6116568252621066,12,50
50,0,9.223407601482936,4.141663013802868,1.5590091316168155,12,50
50,0,5.46775389569005,2.0217992862280725,1.1534196782476966,12,50
50,0,6.522330477770395,3.9135995718615835,3.553485204974706,12,50
50,0,3.608307399289456,1.5853420419703,3.767142399305263,12,50
50,0,1.3980733419181002,0.5935875364408005,3.2414466658158347,12,50
50,0,3.8917302897532187,1.1188064504718973,2.2363924186918376,12,50
50,0,0.20338764460881145,0.07726607025468812,3.1526095982362095,12,50
50,0,4.5200790714280386,2.2745979980244586,1.0222608134447349,12,50
50,0,4.121926841819414,1.6344927861367151,2.7874558660289273,12,50
50,0,6.276900239059316,2.353021628896369,2.6730485966390862,12,50
50,0,8.69389082752026,2.8234577854135656,3.6582255917586504,12,50
50,0,7.734815867320212,2.3909868185856378,1.3256954201024396,12,50
50,0,8.487575959689186,4.042934502865338,0.6172572859720975,12,50
50,0,10.107855101554643,2.3672377477548276,2.8846136756805754,12,50
50,0,6.2588729683285615,2.306777582402061,1.6970791096118363,12,50
50,0,10.217005773594307,3.202559863347838,1.6646473025746296,12,50
50,0,1.611528623569335,0.40891725577170224,1.0993154089335317,12,50
50,0,6.349533782118296,1.7466691495564541,0.8476320137414235,12,50
50,0,7.242947673774283,4.075065684971881,5.3174230102582625,12,50
50,0,7.82121753603727,2.6967014303464887,3.1701188741190194,12,50
50,0,9.846697535601272,2.9347950292822613,3.1561396508674733,12,50
50,0,4.2198638148322525,2.0870257718384972,0.8291996827503623,12,50
50,0,3.888222231059631,1.9339856550483256,4.509383243540797,12,50
50,0,7.584111630526958,3.3999899122505544,3.210582802246909,12,50
50,0,8.486209453470824,2.876229179564183,3.923055211652926,12,50
50,0,1.8955324752262324,0.4761734534623079,0.16238901162919284,12,50
50,0,6.11794131641501,3.1382423144309253,1.8292201190185078,12,50
50,0,0.9537315244155881,0.5583325638680758,1.4220080202839807,12,50
50,0,12.412371957076926,6.2255786730821505,2.7177569526393874,12,50
50,0,5.948204389177162,2.0171024004268636,0.08517656865754475,12,50
50,1,1.2421786790059426,-0.23961351123731411,3.000538528497288,12,50
50,0,3.6722487540549404,1.3253223442185575,4.05877241045733,12,50
50,1,0.4531875253054733,-0.21308784712879003,0.7421013055794792,12,50
50,0,5.394752811541697,2.2671707020850276,0.9006736304506453,12,50
50,0,2.3476457104250197,0.886190601096692,3.0128572473075264,12,50
50,0,8.517324722163332,2.8861293435385837,6.501022422677551,12,50
50,0,10.987772158415055,5.239317762000608,0.45241925674399663,12,50
50,0,10.032847918347287,3.7392367377436324,1.725543323843818,12,50
50,0,10.918938210862818,4.029521013830532,4.251664435254946,12,50
50,0,7.604771743364407,3.5558682453332247,0.485681124242353,12,50
50,0,6.44098556736204,2.1450437301890632,0.3391927503577643,12,50
50,0,9.452438215363511,2.404055830337562,2.5361562555033106,12,50
50,0,8.462384600630559,3.206696637697327,1.8847531641493167,12,50
50,1,0.8802286428166385,-0.37784329087624835,2.898666569586365,12,50
50,0,6.9673856449894425,2.5351492131467177,3.4073238851527536,12,50
100,0,12.335822318878778,9.571814125239463,23.975544597643534,25,100
100,0,23.907617747498623,39.276115182278524,280.79658272394937,25,100
100,0,23.02696988393971,66.31501074766624,334.3681768239928,25,100
100,0,25.287403692965732,29.723330895423896,79.25608703517887,25,100
100,0,20.4873276704759,43.805794800290506,164.63082728032452,25,100
100,0,14.052617052624738,8.258790725680658,20.099994138736633,25,100
100,0,19.093415381309224,12.036180862800208,12.795472140537553,25,100
100,0,16.579243295331704,9.788800006611684,21.601748107499326,25,100
100,0,23.79546093593803,38.50053383051266,131.7693708189035,25,100
100,0,16.884636343191296,8.01699035267104,14.47878452257321,25,100
100,0,13.284955280290037,6.719295525472197,13.629286960969102,25,100
100,0,18.670218707350195,11.123579189370973,13.341614524326001,25,100
100,0,17.01196051054447,11.026497118705521,21.139558668190304,25,100
100,0,18.403085713393594,8.74554242980583,15.35114587686904,25,100
100,0,17.8720613655596,12.167224646480433,29.483735625555727,25,100
100,0,16.239602484199896,10.63733516192441,27.79299833688454,25,100
100,0,16.412397216977205,13.334952079717304,15.908232771185343,25,100
100,0,24.213986515677956,41.50140598992346,56.18755299886866,25,100
100,0,20.268081059663277,20.303860559223665,62.796153471228074,25,100
100,0,17.968595433370176,18.658470492369837,95.82458291884896,25,100
100,0,21.098089494032255,31.728722069936314,108.26800422985576,25,100
100,0,17.07694444333311,7.954973389328426,11.661796188072735,25,100
100,0,21.23889947203422,9.211604353249186,24.302333055131427,25,100
100,0,12.6929262882615,6.600889616870711,12.379646196618904,25,100
100,0,13.754543548326108,4.661232848787612,5.927517082274409,25,100
100,0,7.183901595575156,2.2023475825066052,2.6871744588461786,25,100
100,0,12.582677063093271,8.700461126115592,9.955268007687165,25,100
100,0,19.797811701682114,17.80375132280982,28.734397479442602,25,100
100,0,15.486666990087791,13.262871018079984,20.673174432921506,25,100
100,0,19.77453413830098,20.168514345027162,86.81253536611369,25,100
100,0,23.119606495416633,29.184102048213354,96.57109306674222,25,100
100,0,17.05793813346511,24.159040837100488,124.20490700229408,25,100
100,0,20.673696067101492,70.82584378790105,258.51012959616935,25,100
100,0,18.859906934606272,12.526077482611257,32.3090512312041,25,100
100,0,20.97329853666509,18.24449681558375,62.79604761108773,25,100
100,0,14.038021664516833,13.43732810507096,44.905117641968694,25,100
100,0,15.992005429767469,9.289321068324353,21.184299992956525,25,100
100,0,19.229102725134762,47.72384918179075,99.08946597363013,25,100
100,0,15.078698416596296,7.318653959799497,32.68485980036792,25,100
100,0,15.85758946902031,16.502075819707358,54.00986760668104,25,100
100,0,18.459559014345356,19.862986765015116,41.84578718061316,25,100
100,0,13.033106542652163,8.039333463736849,15.412431693701214,25,100
100,0,11.453762405320743,4.789763092278227,5.208554528184599,25,100
100,0,16.55339283202802,17.372090143114985,45.61953140966509,25,100
100,0,18.488979318484972,47.494162620050254,251.22063154345864,25,100
100,0,17.45807817249765,18.28252407781615,46.424973419160594,25,100
100,0,16.37008398364939,7.817455148082204,11.077201496328245,25,100
100,0,23.058041967803987,33.46181552196204,182.96344551094558,25,100
100,0,24.79780779809852,71.54071816927566,374.17634732763537,25,100
100,0,18.392873727749215,35.14193334473396,77.8239573783544,25,100
100,0,16.25308438863459,9.36409748485306,11.239113083503783,25,100
100,0,22.57999917148172,21.79216223991776,72.65525264316277,25,100
100,0,21.026336264013985,19.748443062593946,53.55631626632143,25,100
100,0,20.317161719056976,65.15524326240913,334.9776900768421,25,100
100,0,21.296837070773492,19.63309881569597,81.17548943029766,25,100
100,0,25.560327819929537,35.12109151868331,123.26858750989119,25,100
100,0,24.167265962213495,15.615224876955955,56.37329162276353,25,100
100,0,13.485560232856814,10.20302418630577,17.071965247710462,25,100
100,0,17.179483450494118,11.738398423347643,22.159559046992165,25,100
100,0,20.49296182651942,25.762923575141627,41.03477569916328,25,100
100,0,14.804256152458157,10.708909689088635,27.705567745235307,25,100
100,0,12.527009398895515,5.915016181794141,9.7266521694745,25,100
100,0,15.447109041919022,5.873736965598272,5.652985864324544,25,100
100,0,17.757716090832748,10.542031953676538,6.887989285365378,25,100
100,0,16.701828070503574,10.541916075907132,34.530904236883856,25,100
100,0,19.23524431808385,29.97261009772716,85.98044865474711,25,100
100,0,22.63978908914322,34.988385358164976,79.08972800869553,25,100
100,0,13.148662536654793,9.226404862247907,17.178251157436986,25,100
100,0,17.92473981941209,36.87185078617866,392.84933323893216,25,100
100,0,22.905500829846016,44.74410034053092,240.19200245834574,25,100
100,0,18.319751772334367,11.094131337656915,14.634107503975605,25,100
100,0,18.28876328859102,31.63397573032369,162.43011943402723,25,100
100,0,19.95417331856079,14.078321478424401,26.345314972923408,25,100
100,0,14.933643080744195,21.778556637956925,99.30433103574185,25,100
100,0,20.503936231702763,31.688249342461845,165.9351136147281,25,100
100,0,19.506448442015774,83.89527234757892,647.3725061393577,25,100
100,0,21.629294775997487,16.662460640168437,20.9538568070593,25,100
100,0,19.401798055924196,11.327880323811737,11.551206424079812,25,100
100,0,20.81052871581175,28.750700216366965,76.5729126090664,25,100
100,0,21.813976200406675,28.002802573904194,195.90119001665676,25,100
100,0,17.60675499187133,28.770825104281386,118.3123364012165,25,100
100,0,16.506800004994435,9.871087912008997,13.592476328036511,25,100
100,0,19.747010782606775,17.730583571222766,45.689604226144795,25,100
100,0,16.11939208709893,19.254591974974602,34.32529420202561,25,100
100,0,21.0329258663543,19.717415260942342,51.130800611517756,25,100
100,0,19.337934561610435,18.109789880303104,64.64072870674354,25,100
100,0,14.813077555043872,13.578879670724533,20.773883573507447,25,100
100,0,15.906928843375608,5.87122809972761,10.438135540942506,25,100
100,0,23.53690886949199,28.59737770602326,46.531487051018615,25,100
100,0,18.71286922087777,14.178655771863937,19.000040654511864,25,100
100,0,21.9289767050686,11.674968904031248,53.92746630078326,25,100
100,0,18.402518463774072,17.819481505733812,36.37178229506381,25,100
100,0,18.995028440070463,27.549284965582327,64.7009746649552,25,100
100,0,16.68379472113717,9.938601957858511,19.520683684939026,25,100
100,0,16.680412118562316,18.649467272237818,57.45015543792076,25,100
100,0,16.476763743193473,13.954217619008201,17.66739348520618,25,100
100,0,19.727479555746555,19.22670957565108,33.32088058100257,25,100
100,0,22.75553862628197,19.493256779338562,49.094939529049654,25,100
100,0,21.332857043569337,108.39269888732994,1221.5086430038384,25,100
100,0,11.746492076526039,9.56278210120227,17.098614164351293,25,100
100,0,16.10890796950671,12.95288382736122,27.05163251728467,25,100
100,0,21.10081668158818,15.598275541523797,22.180653040092064,25,100
100,0,16.355257994661585,12.30312817778558,37.96143712307242,25,100
100,0,15.958810008589815,12.395909550439594,26.185878709676196,25,100
100,0,22.22659445449772,22.668373370105193,193.5460412378563,25,100
100,0,24.597058428214833,18.286916786273466,41.36124942214569,25,100
100,0,15.870271277454622,12.426589075262394,33.298888527056455,25,100
100,0,18.351556231111708,13.58437639656722,18.643277445752535,25,100
100,0,20.30173569964447,25.388856120246352,70.60171093920097,25,100
100,0,21.37677919100816,20.91696617340497,98.60834860220362,25,100
100,0,20.899575471912364,14.56920086331909,30.328208556251944,25,100
100,0,21.248446759744095,28.281011273206786,92.37757471273761,25,100
100,0,18.59823518315618,8.909996794485911,12.485249127962728,25,100
100,0,11.880993027165456,3.8503648367933225,4.793252708532572,25,100
100,0,22.665765338958497,37.695434899947905,71.46488515569331,25,100
100,0,17.59005707750558,8.189183889855103,5.154446017348567,25,100
100,0,14.522679129766317,9.795659612997225,18.805392628630596,25,100
100,0,22.886298323196595,72.62233263579716,890.7935798026319,25,100
100,0,15.876258863891266,7.98446338288015,10.012110700496784,25,100
100,0,17.371723310934932,12.133841009488606,31.55256649066902,25,100
100,0,18.919807214054355,13.875161133402209,11.248722036169125,25,100
100,0,20.5736560657095,19.520182607150062,34.60260586700106,25,100
100,0,18.329576244768543,12.178244546371491,13.39464251495211,25,100
100,0,21.396992496197207,31.123345969827962,178.5960528450764,25,100
100,0,18.558463191863655,13.887365141704874,14.487882499446991,25,100
100,0,21.591611002819576,193.81209982672368,2757.2946746375683,25,100
100,0,19.048910577944124,43.125743156767534,261.8642981839746,25,100
100,0,20.50008591886879,66.72452305546551,240.21388013708992,25,100
100,0,18.052213419293544,20.728005629070466,29.216631551044134,25,100
100,0,21.037276770059886,9.585520673425174,11.697009553305582,25,100
100,0,21.205985549754505,35.56953772579725,158.15728673885388,25,100
100,0,18.672547388409143,13.255979788947093,24.619885824200825,25,100
100,0,12.377306667876322,3.6234417755850443,5.8952446757248484,25,100
100,0,18.8977864686518,15.333966602098128,20.04939910804171,25,100
100,0,15.719497988794457,6.549057840351115,24.152643762641446,25,100
100,0,12.113700583256547,6.450952681974833,19.657017817809262,25,100
100,0,14.593060546077657,9.123351114853143,13.65878104996948,25,100
100,0,21.698612696229873,16.053342518121426,111.32059259415168,25,100
100,0,21.295335266081235,26.090786311955007,55.512403166071216,25,100
100,0,15.449820025439527,8.275164573350857,27.84598563436146,25,100
100,0,23.792777210112803,120.09025004336824,1372.1032005095278,25,100
100,0,20.39611859766387,25.140671545018105,96.84255802675258,25,100
100,0,19.98634630563937,21.37010192620078,30.36765475295935,25,100
100,0,19.12796737307137,29.216204914639096,182.98163473075792,25,100
100,0,14.76526590395286,7.233300295562319,8.140420359203189,25,100
100,0,16.313060543235512,8.973347981224746,10.966092167198985,25,100
100,0,12.575736364707414,4.6054795108354485,12.446699098113115,25,100
100,0,18.179574257634517,8.422279195645055,8.913243255714939,25,100
100,0,12.901640617084194,7.892546342604512,9.846761611401917,25,100
100,0,16.953550992543907,27.86244529458261,79.00065983178352,25,100
100,0,21.89333773012279,37.979518375200335,111.0530918997036,25,100
100,0,21.977019186374452,54.74403767174136,355.58769819357735,25,100
100,0,15.887000245189734,14.987206943153572,27.385036951992753,25,100
100,0,15.04620525215693,6.803294994643625,17.18059202563726,25,100
