dataset,n,delta,kappa,cp_gap,risk_gap,nc
housing,1000,0,1.2897967867615225,0.0014920623497451935,3.747467170672758e-05,250
housing,1000,1,5.738909101483476,-0.0038185803007266816,0.0006247334507464841,250
housing,1000,1,8.334311662963144,-0.0028698622845586552,0.0007903367682610685,250
housing,1000,0,6.003694627001684,-0.0015384375309750453,-1.042490462010992e-06,250
housing,1000,1,0.6993570368031853,-0.001339097389598587,0.000598352356175863,250
housing,1000,0,2.2538727010947173,0.002913468025949939,0.0006737324952391655,250
housing,1000,0,2.769419892252286,0.0022987701174366215,0.0023221534863024917,250
housing,1000,1,0.6946029678468972,-0.0019742637811810404,0.0029148356204001247,250
housing,1000,1,4.5863494724112766,-0.0022371109213266127,0.0010787774634822833,250
housing,1000,0,2.6574331304128314,0.0011971801396617465,0.00033702674973901114,250
housing,1000,1,2.784975187038914,-0.0009919543379042217,0.000254086351002325,250
housing,1000,0,6.312332822856998,0.02549978793673291,0.0016545376061051775,250
housing,1000,1,2.7969178554419476,0.0007086359512746832,-0.0001377193259130549,250
housing,1000,1,3.5330684800373175,-0.0018753151121293499,0.0005167119075409898,250
housing,1000,1,7.122889344626412,-0.004534162252942897,0.0002631834165466307,250
housing,1000,1,0.11510245623970455,-8.056261275091181e-05,0.00025938599912422866,250
housing,1000,1,8.372456822803526,-0.007886394954504716,0.0007845935577733276,250
housing,1000,0,6.874348914620312,0.007395930310704957,0.0013136190584521756,250
housing,1000,1,4.503136031058081,0.004470608302117762,-0.001969029078982998,250
housing,1000,0,4.305467030576135,0.010301006543820934,0.0014812826609323926,250
housing,1000,0,3.4411625765065414,0.004484957853802873,0.0007651260646847902,250
housing,1000,0,2.8465008100681573,-0.0008213047011806918,-7.648721536096525e-05,250
housing,1000,1,0.7042152406288876,0.0006524880153797596,-0.00012363501044149183,250
housing,1000,1,0.9166377883116651,-0.003744839443578618,0.0003880547023129566,250
housing,1000,0,1.2671041308870759,-0.0014037240654325434,-0.00019225581988985274,250
housing,1000,1,3.2563212585446126,-0.0008634084960412736,7.414125975935271e-07,250
housing,1000,0,4.259434011988298,0.0018252603606223605,0.00012713706662315083,250
housing,1000,1,4.535442766216232,0.002179849848083837,-9.213473668834293e-05,250
housing,1000,1,2.8013737942712424,-0.001167976736292431,3.2697958215477385e-06,250
housing,1000,0,3.217222499740068,0.0018418564612363575,6.874811073037668e-05,250
housing,1000,0,1.6799974530529593,0.0005962324856034762,0.0012758254379814926,250
housing,1000,0,2.355917743301161,0.004726391270234442,0.004252604065087373,250
housing,1000,0,4.263099714020396,0.00886753897273529,0.0014038737133306445,250
housing,1000,0,2.2759934703662563,0.0020505939925254957,0.004581548584853878,250
housing,1000,1,4.409308048268523,-0.002841208832355502,0.000553259605973272,250
housing,1000,0,1.8580804017978665,0.0011604173994859135,0.0015384662341633715,250
housing,1000,0,7.251395084630811,0.004651017447628192,0.0004984556225772485,250
housing,1000,0,4.984669682754965,0.003936747244818406,0.0002757635565230898,250
housing,1000,1,0.3819347409546121,-0.005064622538327512,0.002460048102400192,250
housing,1000,0,1.601429442498474,0.0007274211677648079,0.0001804183849126728,250
housing,1000,0,10.360181683499404,0.007162737796576835,0.001296409189902814,250
housing,1000,0,3.7206001451502395,0.0018711151171848517,0.00023236553818706263,250
housing,1000,1,0.8762727389063896,0.00024888764891706217,-0.0007377752058443932,250
housing,1000,1,2.9917482537484186,-0.0024353797775680253,0.0010971660492002377,250
housing,1000,1,0.09827812452781784,-0.000167461655104173,0.00010846445867970789,250
housing,1000,0,12.431597631546099,0.00916962247470754,0.001125787408695289,250
housing,1000,1,7.698342020928646,-0.005870468942374085,0.001355916979292715,250
housing,1000,0,4.475624995915051,0.0030901856382359316,0.00011591089581519665,250
housing,1000,1,4.522736059496032,0.002706694046493041,-0.0002621160136113687,250
housing,1000,0,0.7369064547026548,0.0008173966847146996,0.0004553025265542354,250
housing,1000,0,2.6595805428271713,0.0021018944624633384,0.001152192912846517,250
housing,1000,0,3.356888110647083,0.0020912833089496985,0.0004099465118604928,250
housing,1000,1,0.7452406561466491,0.00028372196550763285,-5.0435059261888515e-05,250
housing,1000,1,12.10010904747551,0.004760363951343161,-0.0004675027300378165,250
housing,1000,1,7.915053363262157,-0.01032720316630753,0.0016837747641278988,250
housing,1000,1,7.994398736132052,-0.004932321338777745,0.00015447102149468428,250
housing,1000,1,0.03857948288802443,1.103052781870062e-05,-5.5587167725579256e-05,250
housing,1000,0,0.1904223240327168,9.842269928617142e-05,0.0002883327474811348,250
housing,1000,0,1.7821212684069663,0.002189950009264807,0.0003142804894224749,250
housing,1000,1,1.7515650247136103,-0.0033722340041950627,0.0009340188804838334,250
housing,1000,1,3.2344662849366492,-0.0014597084977532315,0.0010216044159613302,250
housing,1000,1,1.9182829871004445,0.0004631586387287001,-0.00013932069318620122,250
housing,1000,0,8.483273170797004,0.008828338596528207,0.004434117372884738,250
housing,1000,1,3.276199699038119,-0.001717019101146633,0.001279801505751299,250
housing,1000,0,3.3945616620865495,0.0016128366866392518,0.0004125590840950988,250
housing,1000,0,3.021114201722765,0.0007809056564447303,6.488465779275199e-06,250
housing,1000,0,0.5634480180877022,0.0003323222669422421,0.0003885601582089282,250
housing,1000,1,0.40946967720388705,0.00020318934013063839,-6.713627498811103e-05,250
housing,1000,1,0.8481601262630335,-0.0008927793353692426,0.0002950827997491301,250
housing,1000,1,7.894335758342963,0.0028609954610887556,-8.580459636342574e-05,250
housing,1000,1,2.6880114661510937,0.00133745800080054,-0.00012043251815613276,250
housing,1000,1,1.0158342153186928,-0.00046301765316436594,0.0005812946446928091,250
housing,1000,0,2.546799171336064,0.010292466110690457,0.007352903195253224,250
housing,1000,0,0.9376462924852887,0.0015199022455538724,0.0006882147789037396,250
housing,1000,1,1.311218600797289,0.0010305511636901077,-0.0010028619103339964,250
housing,1000,1,0.022004925426792117,-1.0323985288884785e-05,0.00011806706647710108,250
housing,1000,0,0.042634473143656725,-4.806326005879491e-05,-6.305844740828181e-05,250
housing,1000,1,1.2744684445367507,-0.0006310029612228707,0.0011401054933575239,250
housing,1000,0,3.466501386151575,0.001128121254404757,0.0022601321237896155,250
housing,1000,1,5.369246650988803,-0.0023032320437399445,0.0004049293304273782,250
housing,1000,0,0.11123569330415856,-3.8046693283888544e-05,-2.2136506950709567e-05,250
housing,1000,1,6.722238965264984,-0.0019006296057071381,8.182225228081652e-06,250
housing,1000,1,0.4135892143469684,0.00028868756857325373,-0.0023646926692739156,250
housing,1000,1,1.2257956843948548,0.0004630318078866491,-0.00011789913731991009,250
housing,1000,0,1.4011318305723834,0.0032054520174931156,0.0005232972756467613,250
housing,1000,1,1.96578488996204,-0.0024202041288372556,0.0004502437695393935,250
housing,1000,1,3.539932914474783,-0.004977599238217945,3.975088989999209e-05,250
housing,1000,0,2.731090169137113,0.00252358303218414,0.00045194548516669375,250
housing,1000,0,1.9561194173450693,0.0007891794278551689,0.0006319182069329521,250
housing,1000,0,1.3254154927755506,0.001289176197159403,0.011358260909097528,250
housing,1000,0,5.275089966812894,-0.0019566850465402297,-0.00013457797362664836,250
housing,1000,0,1.6758185910393668,0.0009306413882170794,0.0029565052341949394,250
housing,1000,1,1.0128314370754248,-0.001798870397670127,0.0003709091623676497,250
housing,1000,1,5.0271819090021,0.0022948933957025464,-1.1015456592294859e-05,250
housing,1000,0,5.838139892103379,-0.0012877949090923657,-0.0002608160799479897,250
housing,1000,0,0.853609208467243,0.001079022223771986,0.0004869172849172876,250
housing,1000,1,0.44505658067345727,0.0002612292578376696,-0.00016426684529591284,250
housing,1000,0,5.488574665114663,-0.0022243744495704654,-9.265557625859344e-05,250
housing,1000,0,0.02370887822582518,3.518521597745128e-05,0.00023920201984090061,250
housing,1000,0,0.06327017535691626,0.0003242091195920782,0.00037766192948185395,250
housing,1000,0,17.869209687708384,0.0055451569247308985,4.528495521732845e-05,250
housing,1000,1,3.759801990865903,0.004112321447325318,-0.00022330705233689074,250
housing,1000,1,0.3776312448652624,-0.00022335389669247974,0.0005540531377621893,250
housing,1000,0,4.853430583923498,0.005216191807545512,0.0032541379237419066,250
housing,1000,1,2.713101106463504,0.0008813644443494972,-0.00018422531950051946,250
housing,1000,0,4.689446239640786,-0.0020119286284654425,-0.0001372261104654604,250
housing,1000,1,1.5668269742910277,0.007144495533033535,-0.000304426781180811,250
housing,1000,1,2.2374730174237962,-0.006329427706815327,0.008254316565785513,250
housing,1000,1,6.1542208057580465,-0.019796713058287896,0.05393855165219763,250
housing,1000,0,16.752738802399552,-0.005423891954366544,-8.111604563076913e-05,250
housing,1000,1,1.23744191312781,-0.002327541097507213,0.0006494974159527711,250
housing,1000,0,1.4630095388377706,0.000979233731627005,0.0014183014256882731,250
housing,1000,1,2.1118928334958893,-0.0032202462117936204,0.0004356882510008764,250
housing,1000,1,3.5963042475158264,-0.0034458872931732998,0.0032292293369157177,250
housing,1000,0,0.9791753912055279,0.004197421980362881,0.04929916453831773,250
housing,1000,0,1.7103004684793695,-0.00048776488895052594,-8.011030370511096e-05,250
housing,1000,0,3.5246517642440254,0.00153208498494517,0.00037779894203965325,250
housing,1000,0,2.2753030532218697,0.0007056771324212008,5.783665449266007e-05,250
housing,1000,1,0.6750120725390709,-0.0022643958573114187,0.0029235561694894163,250
housing,1000,1,6.247481121207855,-0.005879434246479853,0.00039578903593850967,250
housing,1000,1,2.1518702192384773,-0.0008051783738562968,0.0007759659885240855,250
housing,1000,1,1.6407718380542282,0.0004825492394964215,-5.9372510983590754e-05,250
housing,1000,1,0.3375710112001252,-0.0005505403444199253,0.004404688299047166,250
housing,1000,1,1.1184639196237187,-0.0006526836140061665,0.0004430156567350463,250
housing,1000,1,1.5784309494978803,-0.0014709657845621837,0.0013406203692710728,250
housing,1000,0,2.4111656193156104,0.0010746079583803247,0.00030374390354065417,250
housing,1000,1,4.524208192522537,-0.0020255958238351024,2.758264913138575e-07,250
housing,1000,1,2.8808961968826043,-0.0016600075583577123,0.0002556055965930448,250
housing,1000,1,1.7113428679985627,-0.006511506752802321,0.0016074091390803624,250
housing,1000,0,3.809405992572016,0.002153253099548502,0.00020107515921713448,250
housing,1000,0,10.570881947526395,0.009002021788556247,0.0004934166767502912,250
housing,1000,0,3.653057080219847,0.0017699129675454728,0.00048315549872982033,250
housing,1000,0,1.3191658330289444,0.008761598265891513,0.013996554274996409,250
housing,1000,1,1.3024721822580432,-0.001941918968485501,0.002676063094371073,250
housing,1000,1,0.1762656465545881,0.00030391168540244706,-0.00032251855423526266,250
housing,1000,0,1.4837872831547587,0.0007816343497890621,0.0004618556168612953,250
housing,1000,1,5.194523549856124,0.0015036429453632039,-5.745596241507611e-05,250
housing,1000,0,1.2770907439574337,0.0020028670037119944,0.0011082427148186857,250
housing,1000,0,0.20468198172145663,5.397646294880154e-05,6.866537771260672e-05,250
housing,1000,0,0.29896261750221,9.640314053305232e-05,0.0001605271249769391,250
housing,1000,0,3.6401263282748064,0.012621858624586313,0.0016871437428374048,250
housing,1000,1,3.0931102813568456,-0.003477541346148083,0.00525485499856021,250
housing,1000,1,2.5254663893431117,-0.0010740124527421901,3.8945826295183616e-05,250
housing,1000,0,4.625272856808347,0.0053689846578663936,0.0019220128533274372,250
housing,1000,1,4.697670324448165,-0.002544013367617781,7.698211625814522e-05,250
housing,1000,0,1.3089337999574915,-0.0003538280727171106,-8.578034084905095e-05,250
housing,1000,0,0.1728327914456688,-0.00017644202039690526,-0.0005920453095066835,250
housing,1000,0,0.5302750893288742,0.0003914424980049347,0.0013909439529531387,250
housing,1000,0,3.771562579717539,0.0031303484058158304,0.003559621523791856,250
housing,1000,0,1.5585525225066414,0.0005734402197237198,0.0014903781934892946,250
housing,1000,1,0.8032000270319825,0.0005869659174750907,-0.00025508950179786716,250
housing,1000,1,2.3647713024601282,-0.0006145887864830168,0.00036575834182306366,250
housing,1000,0,1.9502641877026465,0.001977891824319622,0.0018758241285041777,250
housing,1000,1,3.147198726350636,-0.0037542138446928774,0.0004669022969943093,250
housing,1000,1,4.2745770873482805,-0.00941546399023041,0.0007518174445638182,250
