dataset,n,delta,kappa,cp_gap,risk_gap,nc
diabetes,200,0,0.5914621982492811,-16.02672378233072,-1483.8375228933241,50
diabetes,200,0,0.06381537992404229,-1.795743447748265,-2059.379179370609,50
diabetes,200,0,1.0065470042403593,-25.132091603264087,-519.5735257983952,50
diabetes,200,0,1.3777021277018338,-29.59468108759114,-1281.566933826869,50
diabetes,200,0,1.1782027744192278,-26.363086296917317,-271.0888326686918,50
diabetes,200,0,1.5872510075258939,-32.131327779850324,-686.1400395693281,50
diabetes,200,0,0.8537047976818086,-21.049670663203642,-1784.5266101006087,50
diabetes,200,1,0.0020470029666242165,0.050953435940840563,-997.6053902152671,50
diabetes,200,0,0.6029289696734159,-13.902515204512412,-654.4615844588093,50
diabetes,200,0,1.9345990221878309,-44.39591789741647,-42.03504809763808,50
diabetes,200,0,0.029861492585004656,-0.7758720200919242,-435.0227714472653,50
diabetes,200,0,1.0505971264405016,-23.978860495226712,-1388.2366436541042,50
diabetes,200,1,0.27812510831087933,-6.798513338023582,764.5537618179983,50
diabetes,200,0,0.688074805546071,-14.859977136346657,-836.8216066219056,50
diabetes,200,0,0.08118494433661794,-2.1214663521625425,-834.7268063993033,50
diabetes,200,0,0.23126875086610094,-5.844218714655682,-1496.366936892397,50
diabetes,200,1,0.10779484135996437,2.8788089364226153,-1297.5033275452156,50
diabetes,200,0,0.41002053050097875,-8.169843870728158,-1209.7405942870514,50
diabetes,200,0,1.6138762796674373,-36.2245579765505,-693.8824293116068,50
diabetes,200,0,1.173151149593376,-28.62472901852388,-1240.8457403412813,50
diabetes,200,0,1.5356773421575853,-37.20950666378488,-1576.7433705133049,50
diabetes,200,1,0.32019962741516483,7.474140428851257,-773.5323328981876,50
diabetes,200,0,1.8159912300770902,-39.08676164063988,-568.1196414211245,50
diabetes,200,0,2.007930849111941,-42.901408450208095,-1380.5598235898424,50
diabetes,200,0,1.1702917696225237,-27.23527452610898,-679.8957155646885,50
diabetes,200,0,0.9045809312956234,-21.803019160464828,-1096.3090654865068,50
diabetes,200,1,0.10527714469054428,2.685269978681731,-713.107014981877,50
diabetes,200,0,1.219369430783441,-27.226658512725436,-1101.040882479283,50
diabetes,200,0,0.8763451796883296,-21.01520018350402,-1227.0765763967215,50
diabetes,200,1,0.11450960335527398,3.538529084076771,-1403.2324152245815,50
diabetes,200,1,1.379977184428817,23.795734304909956,-1491.9140359255125,50
diabetes,200,0,0.7692668838747714,-14.561603882183135,-733.6742706642221,50
diabetes,200,0,2.0532483146644895,-38.5462712457863,-976.7330101056409,50
diabetes,200,0,0.8808002517694576,-19.25048962303461,-46.77131736339197,50
diabetes,200,0,1.7571730987681549,-49.41665610091664,-0.16269561548369893,50
diabetes,200,0,1.4997796976452102,-39.001786387769954,-748.9765080869893,50
diabetes,200,1,1.6812049633917212,37.63232282911818,-546.2431076544067,50
diabetes,200,0,2.301723549857864,-56.961667953306545,-392.3267531077986,50
diabetes,200,1,0.6497754404473057,15.319649777289868,-1493.5602413818847,50
diabetes,200,0,0.42991893401953446,-9.837035861953495,-812.3875026777023,50
diabetes,200,0,1.129208574093199,-26.789270814811317,-1498.3212923966935,50
diabetes,200,0,0.3530427206601371,-10.083674655647343,-1286.6708603396337,50
diabetes,200,0,1.252534950363762,-28.801692138783096,-1327.0445650376519,50
diabetes,200,0,0.5451205020550318,-11.840630726217,-594.7821590152635,50
diabetes,200,1,0.11856243965562445,2.7403865504589078,-1548.937799453599,50
diabetes,200,0,1.1180359737646177,-25.642102010806468,-314.7710498512861,50
diabetes,200,0,0.8310600976306792,-17.10725764007384,-1470.0720048757526,50
diabetes,200,0,1.3598558310489017,-37.496650412647256,-1273.269877474268,50
diabetes,200,0,0.9752808967182016,-19.727445238816074,-986.5983506187777,50
diabetes,200,0,2.002311236401252,-44.447769992976816,-1532.1134915920188,50
diabetes,200,0,2.356898389241693,-51.25403978552674,-1696.4080332273852,50
diabetes,200,1,0.21585291245964985,-4.416627557730038,316.1660876666683,50
diabetes,200,0,2.040678223073626,-48.70117047560234,-573.355048049667,50
diabetes,200,0,0.18326453471071774,-3.827268059522737,-1525.0292422189464,50
diabetes,200,0,0.27394480980167313,-7.393049402149188,-2138.56151737079,50
diabetes,200,0,2.067163523843246,-46.47947790369591,-853.5749800277949,50
diabetes,200,0,2.5277838575828553,-56.62863053133944,-1202.2873306159404,50
diabetes,200,1,0.16608723849961649,4.070013633954403,-774.8895455419784,50
diabetes,200,1,0.17444516685226655,4.4121428975624895,-1501.1920588738722,50
diabetes,200,0,0.5399737119953504,-10.331618377889242,-1455.6287528425046,50
diabetes,200,0,1.9960482279924603,-36.80920078719174,-143.81966831977797,50
diabetes,200,1,0.13547851904253272,3.6875453059252266,-1672.2211415194947,50
diabetes,200,0,2.7330534584732327,-62.91814781595369,-2435.5875319807888,50
diabetes,200,0,0.45989037749389294,-10.699706784894516,-1238.1978183326728,50
diabetes,200,0,1.530882635714692,-29.210282437694246,-708.7625973314666,50
diabetes,200,0,0.8060528869755078,-21.48843861342317,-422.5049668969591,50
diabetes,200,0,1.795307492984864,-38.5195783866038,-1854.30104202964,50
diabetes,200,0,0.6353683628368039,-14.738781844602727,-1139.4601026074124,50
diabetes,200,1,0.7703794745467378,18.647481248980228,-1193.6332403434567,50
diabetes,200,0,0.4200533438421951,-11.784555672405276,-589.5364942215256,50
diabetes,200,0,1.2123782795039484,-27.497549821385377,-1952.530064736567,50
diabetes,200,0,1.6256410962713803,-40.25889382161432,-609.3697302275186,50
diabetes,200,0,1.2319508121818465,-29.078475679679087,-997.6050968017266,50
diabetes,200,0,1.6663630006818135,-33.78860966760607,-994.3320878878212,50
diabetes,200,0,1.0388998713536168,-21.69597506381774,-1308.2406499234266,50
diabetes,200,1,0.13923894864004716,-2.9364749542562834,584.9190096529173,50
diabetes,200,0,1.6410507575939,-39.62906163304788,-1087.0719259885923,50
diabetes,200,0,1.4325228925614886,-33.21417121141701,-777.0470690968787,50
diabetes,200,0,1.6895712194234287,-43.900585802501894,-1158.638157699536,50
diabetes,200,0,0.2136032152151384,-4.601262043892973,-117.21466668837638,50
diabetes,200,0,0.3120329364149382,-5.970820763044628,-1325.145866313361,50
diabetes,200,0,2.24320338857383,-44.104896104738145,-961.4310975836274,50
diabetes,200,1,0.0720205897214728,1.925412275596301,-1962.521135446662,50
diabetes,200,0,0.7174411828081753,-18.051275614533722,-725.5532073903128,50
diabetes,200,1,1.128735156683898,-28.50140802186138,415.62780870483675,50
diabetes,200,0,0.012030492224306044,-0.2937594634338154,-603.6662791262715,50
diabetes,200,0,0.8444329467280077,-19.686816979201154,-1419.4971465836602,50
diabetes,200,0,1.5520932541652408,-34.35996762761425,-832.1506561915135,50
diabetes,200,0,0.9915982221986575,-21.24639491032073,-1501.6464505896165,50
diabetes,200,1,0.5196430367781699,13.261037317761037,-648.1517501234007,50
diabetes,200,0,2.5885906121603126,-63.70123050186763,-945.3415346137945,50
diabetes,200,0,3.3174415213480333,-83.46226541064937,-1360.48086156815,50
diabetes,200,0,1.0424264305159894,-23.618189033935636,-478.39927762224124,50
diabetes,200,0,1.673174335302722,-39.897951320253696,-776.2764769372443,50
diabetes,200,0,0.8701272974064669,-22.494464690005515,-670.9901316067926,50
diabetes,200,1,0.1495536482465437,3.896102955553431,-1295.7610415674858,50
diabetes,200,1,0.2761889347462751,7.7999214107601915,-942.6451305215751,50
diabetes,200,0,1.4595849010135227,-35.27874684512676,-292.7113665359416,50
diabetes,200,0,1.4933635664012515,-37.77175551611472,-427.20259406904097,50
diabetes,200,0,0.9290710466592657,-19.03143920471794,-1449.16945285788,50
diabetes,200,0,0.2833736394679163,-7.973978539453441,-1243.0069762707876,50
diabetes,200,0,1.4266796099051868,-32.02328404787906,-816.6881978880347,50
diabetes,200,0,2.211957634930815,-55.93832666923754,-767.2556957609286,50
diabetes,200,1,1.6194605668374433,33.362072248635485,-1437.7383897244308,50
diabetes,200,0,0.591552294635751,-15.782111126888452,-802.1416612020853,50
diabetes,200,1,0.27741692972339793,-5.843910628779184,606.6867202119834,50
diabetes,200,0,0.33111651266137543,-8.976059841573345,-1270.2312141845114,50
diabetes,200,1,0.40703764016257443,8.786633838627921,-619.7146869001217,50
diabetes,200,1,0.7107073878364902,20.954423727102693,-1683.856118772641,50
diabetes,200,1,0.157813311229521,4.11202884910989,-819.6715424563354,50
diabetes,200,0,0.43532420626752677,-9.740702376641053,-1186.6321297779814,50
diabetes,200,1,0.30040145250133243,6.447076244853946,-875.0556760096424,50
diabetes,200,1,0.027103082157456215,0.7911043701828646,-1928.1536759745109,50
diabetes,200,0,1.4613278317307554,-30.662798939983873,-211.79897306276325,50
diabetes,200,0,1.574479195696273,-37.291737196095596,-55.44427351314016,50
diabetes,200,0,0.6596057023146422,-13.05224650896875,-826.9077679165312,50
diabetes,200,0,0.328223548750216,-6.63378414408723,-2014.420994657939,50
diabetes,200,0,0.8824297947766454,-19.970221622855263,-524.3815151739632,50
diabetes,200,0,0.3889722914739561,-10.613141113609032,-1594.6508726025218,50
diabetes,200,0,1.2589450423136084,-27.885999589377434,-2001.398181166875,50
diabetes,200,1,0.1132366676986999,2.319925311861738,-1068.0741057225873,50
diabetes,200,1,0.11203304767385248,3.561416423477681,-504.6922023656948,50
diabetes,200,1,1.2312010564250981,23.79933520960978,-1158.567354573363,50
diabetes,200,0,0.3194751979448432,-6.762563811513701,-376.28932349999377,50
diabetes,200,1,1.5854108762145658,31.958439914146112,-1612.0521798043947,50
diabetes,200,0,1.1776603355924742,-29.05703658163756,-840.4471183212263,50
diabetes,200,0,1.0189564133805176,-23.793792805720443,-371.283351045804,50
diabetes,200,0,2.915224309427557,-66.57375828466135,-1654.2451444376798,50
diabetes,200,0,1.9529776832592993,-49.37250343362268,-1128.7908526114752,50
diabetes,200,0,1.4375932188144938,-33.449630025982856,-1728.3326411196686,50
diabetes,200,0,0.30812205977741286,7.198666219120867,209.316415999715,50
diabetes,200,0,1.5672299325431573,37.58054523747339,142.41438711763294,50
diabetes,200,0,0.9448574929034252,-21.728067725766948,-961.1293922161594,50
diabetes,200,0,0.8255560129585182,-21.50744964278715,-2628.095273823671,50
diabetes,200,0,0.48662505725313293,-12.467565711225319,-1944.6356197444616,50
diabetes,200,1,0.8875535422177309,23.45772814427184,-759.1526944834263,50
diabetes,200,0,1.7067355394473394,-31.85830726172182,-1197.4789590398818,50
diabetes,200,0,2.4663567889903244,-38.3077594202808,-1167.634316415757,50
diabetes,200,1,0.5708505449009718,13.579896944201579,-1050.4533765929627,50
diabetes,200,0,0.7658113507124487,-17.007406934857727,-1269.7223608327681,50
diabetes,200,1,0.2558777196561052,-6.836587958438258,66.10063025553336,50
diabetes,200,1,0.3195059247250134,7.307553364219984,-744.2818064231451,50
diabetes,200,0,0.25342301052057964,-7.535022493643055,-841.2744058174294,50
diabetes,200,1,1.923452056135229,48.996471066178174,-1043.1928905615155,50
diabetes,200,0,0.22305054166258084,-5.584177037620407,-1286.3053306220322,50
diabetes,200,0,2.840668624730053,-60.111927833550055,-306.39282135969415,50
diabetes,200,0,0.46426277471853783,-11.311290595937436,-1104.8108176648211,50
diabetes,200,0,2.495870576884377,-60.38825838598083,-1016.3182631735153,50
diabetes,200,0,0.31892173119763073,-6.059700765981148,-1443.3155538710944,50
diabetes,200,0,0.11984686001367548,-2.7639278025399108,-574.7578976837049,50
diabetes,200,0,2.1146833207002094,-38.762321830823396,-481.59018923970643,50
diabetes,200,0,0.0495941922740279,-1.375088408449443,-1162.7713974664207,50
diabetes,200,0,2.4237211887496177,-52.58981004300617,-765.0778074735053,50
diabetes,200,0,1.3407844530918018,-33.36884660092386,-1216.7019032874368,50
diabetes,200,0,1.4425530405917935,-35.35123100143707,-95.7318777766086,50
diabetes,200,0,2.108307981885163,-51.10075826959559,-422.8488478310692,50
diabetes,200,1,1.0644649398393489,20.074150217075697,-799.8709895606944,50
diabetes,200,0,1.671919292213371,-43.316373082788175,-1614.2972559080931,50
diabetes,200,0,0.11591589406032124,-2.5730880140833676,-1050.0796487366079,50
diabetes,200,1,0.039069336069419265,-1.0930976552353115,732.3948697701362,50
diabetes,200,0,0.21659359090369065,-5.319453748865726,-1486.0617582562,50
diabetes,200,0,2.1107081596054926,-39.976665496832,-1031.905486579879,50
diabetes,200,1,0.765787932552587,18.94648809369636,-450.2180039688351,50
diabetes,200,0,0.5100535537002522,-11.143203748290404,-1293.9601970425115,50
diabetes,200,0,3.315943999880613,-74.08175463294921,-2382.103382369173,50
diabetes,200,0,1.3988018338220813,-35.03292028617406,-509.86131832267347,50
diabetes,200,0,0.5961456842590442,-13.518063963237921,-559.795284003636,50
diabetes,200,1,0.19981878655442786,4.675625879048397,-1310.5076517497864,50
diabetes,200,0,1.0682151298160547,22.768233021030397,896.0392680920577,50
diabetes,200,0,1.6604458585670707,-36.37458538470892,-1132.0276198422885,50
diabetes,200,1,0.7538121135597536,17.470267104133427,-578.2682432473321,50
diabetes,200,0,1.785237871019934,-37.01386610189587,-487.74300443357924,50
diabetes,200,0,0.20782706492084924,-5.281238443948354,-472.4891701776173,50
diabetes,200,0,0.582013033335817,-15.443110619272886,-1131.4254638026696,50
diabetes,200,0,0.7248376411301112,-21.007934588382142,-1062.4365434897668,50
diabetes,200,0,0.11740330509096061,-2.6038038891493898,-1841.9650370418926,50
diabetes,200,1,1.539608208913565,28.76044988723436,-1622.830176279544,50
diabetes,200,0,0.4422533871977653,-6.630257367464395,-1238.4240626226347,50
diabetes,200,1,0.21759597454072255,4.213809403138441,-1562.4790370252904,50
diabetes,200,0,1.591356111232162,-37.6548024921282,-798.7876056788464,50
diabetes,200,0,1.2591361535389711,-32.11571234167863,-609.2929923287879,50
diabetes,200,1,0.5172479862024192,10.884207140597397,-1450.9829713871804,50
diabetes,200,0,0.7223061743592055,-18.196747537766242,-1115.0538987146715,50
diabetes,200,0,1.45717350007823,-24.362818901606403,-1164.0463057004376,50
diabetes,200,0,0.8131257918576698,-19.521439258229265,-628.2246693559669,50
diabetes,200,0,2.340166707328617,-49.87823779347693,-1014.422960239845,50
diabetes,200,0,1.8212562734426079,-42.39157352303485,-1704.1213141652697,50
diabetes,200,1,0.3511950986499561,7.693700474338073,-790.212179731041,50
diabetes,200,1,0.19811075373148418,-4.930025976488963,108.38214525595595,50
diabetes,200,0,0.7708139690883603,-22.58799043675367,-1301.0497539220837,50
diabetes,200,1,0.0034099169395907015,0.09059454917345988,-91.34963678145323,50
diabetes,200,0,1.000307260186631,-20.160122437583965,-496.71307208192593,50
diabetes,200,0,0.17745560990498896,-3.1494441298277707,-903.3646092636191,50
diabetes,200,1,0.4562120480713285,13.50428581531861,-727.8137768512552,50
diabetes,200,1,0.6901591699139815,-19.086049401635762,253.00122337794073,50
diabetes,200,0,0.7821679962981853,-14.128247401425227,-923.9584949235259,50
diabetes,200,0,0.33986317811098044,-6.484437289662111,-2271.1760414766504,50
diabetes,200,0,2.440692390297384,-53.687603116962435,-1369.4299943280512,50
diabetes,200,0,0.5439647841511603,-15.465422754343308,-174.8437218556155,50
diabetes,200,0,0.8532788919441139,-20.908229504191155,-1382.4905210315637,50
diabetes,200,0,1.6591466855751629,-36.12254547269217,-1625.5413347539497,50
diabetes,200,0,1.8625685207515956,-38.65137057962053,-1178.8689263548326,50
diabetes,200,0,0.06963637731544249,-1.4968939339558176,-1273.7385893241963,50
diabetes,200,1,0.42116783608401015,8.944882632381422,-2003.5670760109474,50
diabetes,200,0,1.7816047701003215,-40.45315018275562,-1245.98465664364,50
diabetes,200,0,2.620144070655733,-64.54193814994318,-175.25938192889544,50
diabetes,200,0,2.67706072103718,-60.96191698938051,-2142.992047826502,50
diabetes,200,1,0.3394134462456041,9.07362659554829,-302.484468310789,50
diabetes,200,0,0.8308465593590919,24.13099020455894,161.24252478857716,50
diabetes,200,1,0.21690704093699228,4.888946295107559,-221.79846721428385,50
diabetes,200,1,0.08895434361914904,2.2226667883757614,-1318.5192819161543,50
diabetes,200,0,1.4044527356631173,-28.048641045811905,-1614.76367837743,50
diabetes,200,0,0.8426082925106338,-17.319194321013555,-355.46573120814446,50
diabetes,200,0,1.2702734739004928,-29.710294905165426,-1073.8935317305704,50
diabetes,200,0,1.8471499408834426,-37.38359770766931,-1058.9885856283522,50
diabetes,200,0,0.08096071295596956,-1.917085863271211,-269.9930466968067,50
diabetes,200,0,0.8942082811275007,-18.137986132768162,-760.1907051432895,50
diabetes,200,0,0.24979276159742414,-6.0078326570969125,-958.8067034609912,50
diabetes,200,0,1.0915006580724735,-25.822048835946333,-750.8389820649995,50
diabetes,200,0,0.5122140164544494,-12.370593990347032,-715.61513369455,50
diabetes,200,0,2.1691080107547798,-45.21264336831649,-625.861839303242,50
diabetes,200,0,0.8681898989373668,26.929159090765978,782.1364732639731,50
diabetes,200,0,0.01596568370890905,-0.351080227054581,-932.4491222900224,50
diabetes,200,0,0.47039298356105,-11.98023620027027,-1444.003565921702,50
diabetes,200,1,0.3058538032916522,6.825656982839206,-1479.5850042107795,50
diabetes,200,0,0.5695307156221355,-12.128627231250988,-1376.1753052436366,50
diabetes,200,0,0.19671261269930154,-3.7732017429310645,-542.723014219277,50
diabetes,200,0,1.1684017374333553,-27.55780973042198,-917.2309270941914,50
diabetes,200,0,0.8360737324079103,-18.8642179495358,-1387.6461975211887,50
diabetes,200,1,0.24988929313761085,5.838856763761044,-860.3934979661062,50
diabetes,200,1,0.16319815315045424,3.7878921658242177,-888.048610177113,50
diabetes,200,0,0.8888973150848761,-23.416196033809598,-1357.382317197314,50
diabetes,200,0,0.4279621022946715,-9.843936471771144,-1173.8257667075018,50
diabetes,200,0,1.509229790978893,-35.28148646370218,-974.3919091953226,50
diabetes,200,1,0.14874243107757265,3.2375983034948206,-302.9422040681907,50
diabetes,200,0,1.2601421622504707,-25.343078746095074,-310.94455846410574,50
diabetes,200,0,0.9902449269835406,-25.275417833548403,-1.3913944606838413,50
diabetes,200,1,0.16539264119546243,6.009879780521402,-1426.4806994584678,50
diabetes,200,0,1.7311869875676937,-36.19306133006452,-1008.8434520626306,50
diabetes,200,1,0.5546408211701819,17.259735130076848,-662.2390613371699,50
diabetes,200,0,2.0400902582607428,-46.377851157791525,-1562.0990069189775,50
diabetes,200,0,0.9869702482122229,-19.425858480666733,-757.2875296285238,50
diabetes,200,1,0.4996363069137837,14.152826916288745,-522.9904121149157,50
diabetes,200,0,1.1003374156405166,-22.15948137716063,-892.1742756653498,50
diabetes,200,1,1.3193867296860635,-30.748953016694088,269.68730419043504,50
diabetes,200,0,1.034719571958953,-24.625644383126513,-538.2974978116954,50
diabetes,200,1,1.6318491380575608,-40.54933487081772,349.52423080954213,50
diabetes,200,0,2.0927263679895565,-59.203039161377035,-1147.6313960889638,50
diabetes,200,0,2.5927502672399934,-44.8329019138838,-1287.7150391117038,50
diabetes,200,0,1.7613113485140732,-39.575947077051154,-516.0523291741301,50
diabetes,200,1,0.3195646878822836,7.292948491161894,-734.8375748893691,50
diabetes,200,0,0.8515257588843299,-16.35265363252506,-578.9485246807453,50
diabetes,200,1,0.3875569002582005,9.774729063575364,-1290.2810279682817,50
diabetes,200,0,1.1990304826636113,-21.091495379001714,-2069.8841244787714,50
diabetes,200,0,1.2605347820164237,-28.362487967281083,-1936.836243160074,50
diabetes,200,1,0.8581795514746778,15.885100079712885,-971.10308423268,50
diabetes,200,0,1.2111966063507966,-25.911437124523644,-1295.400682314602,50
diabetes,200,0,0.774324760590851,-19.621827369916303,-1179.9001002596428,50
diabetes,200,0,0.3509135848837233,-8.79349356542295,-1430.125691211606,50
diabetes,200,0,0.8498306159848287,-21.145481362279128,-549.8900680528163,50
diabetes,200,1,1.943691431326569,-49.52103408149253,61.59826250011065,50
diabetes,200,0,1.6598131396071167,-36.941026195544595,-1595.8692591997115,50
diabetes,200,1,0.8217719241326049,-20.476382379194035,620.8916054070578,50
diabetes,200,0,1.5914959938485764,-39.750751227791994,-1235.700525683273,50
diabetes,200,0,1.3834408982245114,-28.694786720419813,-1232.739822050336,50
diabetes,200,0,2.0759946839393617,-53.24365091841753,-844.5181687457866,50
diabetes,200,1,0.10881372309109637,2.5326883723817843,-647.4748736358729,50
diabetes,200,1,0.36941983869358375,7.812000213015523,-1592.951806008652,50
diabetes,200,0,0.2621035384334448,-6.772655442551155,-82.20104019666041,50
diabetes,200,0,1.4640066522902018,-29.719530318476757,-289.7538058906871,50
diabetes,200,1,1.2955338129981842,25.224665670297668,-494.3954355014498,50
diabetes,200,0,0.8894599160143853,-20.93973807227863,-610.6729166984787,50
diabetes,200,0,2.056467652156129,-40.676049734702644,-1131.432794877705,50
diabetes,200,1,0.07460477750720454,2.3193196031240575,-735.9175150140964,50
diabetes,200,1,0.15802760403677096,3.932600545924089,-1649.666895989079,50
diabetes,200,0,0.7172514735756443,-16.342097033648287,-519.3782089797978,50
